asset_id,table,path,exists,size_bytes,method,checksum_recorded,checksum_actual,ok
raster_00055,raster_asset,Output/rasters/MER/annual_max/mer_valid_observation_count_WY2018_2019.tif,1,261022,full_file,0ec2fc9d12795392455502c258f56664aca3e7cbe4d70203ddf166963d7afbea,0ec2fc9d12795392455502c258f56664aca3e7cbe4d70203ddf166963d7afbea,1
raster_00056,raster_asset,Output/rasters/MER/annual_max/mer_wet_observation_count_WY2018_2019.tif,1,294614,full_file,07d3aa79ec8f743a14b6fcb525103aaec080fe130497affbfc49f8b57b13f92e,07d3aa79ec8f743a14b6fcb525103aaec080fe130497affbfc49f8b57b13f92e,1
raster_00057,raster_asset,Output/rasters/MER/annual_max/mer_observation_support_class_WY2018_2019.tif,1,92176,full_file,7c16628e67802bace9226ca48cec267d8b1b8582fd4588727d4dcfdf3152fe73,7c16628e67802bace9226ca48cec267d8b1b8582fd4588727d4dcfdf3152fe73,1
raster_00058,raster_asset,Output/rasters/MER/annual_max/mer_wet_observation_fraction_WY2018_2019.tif,1,576900,full_file,6a3dffa5571f8c58e45872586b5f64e89b0b4d0f149880c3d6f2f5a95e63f01a,6a3dffa5571f8c58e45872586b5f64e89b0b4d0f149880c3d6f2f5a95e63f01a,1
raster_00059,raster_asset,Output/rasters/MER/annual_max/mer_annual_max_observed_wet_WY2019_2020.tif,1,116308,full_file,4fc5be948ce859d621acee76907bcb8f163d8a33a08fee6c3cac3fcaad052de2,4fc5be948ce859d621acee76907bcb8f163d8a33a08fee6c3cac3fcaad052de2,1
raster_00060,raster_asset,Output/rasters/MER/annual_max/mer_valid_observation_count_WY2019_2020.tif,1,254290,full_file,5460909919a1a166855388c12086d062bdd1b6871e144d8cabd06adb01274b20,5460909919a1a166855388c12086d062bdd1b6871e144d8cabd06adb01274b20,1
raster_00061,raster_asset,Output/rasters/MER/annual_max/mer_wet_observation_count_WY2019_2020.tif,1,308292,full_file,0286f4f85a3af6552a5ce45e112f6944541cd1eb606cc8b8ac3189508e5e0b4b,0286f4f85a3af6552a5ce45e112f6944541cd1eb606cc8b8ac3189508e5e0b4b,1
raster_00062,raster_asset,Output/rasters/MER/annual_max/mer_observation_support_class_WY2019_2020.tif,1,92176,full_file,7c16628e67802bace9226ca48cec267d8b1b8582fd4588727d4dcfdf3152fe73,7c16628e67802bace9226ca48cec267d8b1b8582fd4588727d4dcfdf3152fe73,1
raster_00063,raster_asset,Output/rasters/MER/annual_max/mer_wet_observation_fraction_WY2019_2020.tif,1,596758,full_file,f5d446b0a10b179c368de8c49e85ecf40add1f4c04fdd7ac16d7e99c2ccc6d90,f5d446b0a10b179c368de8c49e85ecf40add1f4c04fdd7ac16d7e99c2ccc6d90,1
raster_00064,raster_asset,Output/rasters/MER/annual_max/mer_annual_max_observed_wet_WY2020_2021.tif,1,134364,full_file,d56417a6287d80a81eeb32121cacb230ef505fef38b0438d165103832e0a082f,d56417a6287d80a81eeb32121cacb230ef505fef38b0438d165103832e0a082f,1
raster_00065,raster_asset,Output/rasters/MER/annual_max/mer_valid_observation_count_WY2020_2021.tif,1,254290,full_file,bed09a904853e8236cec240bdec70a96d6dbd57e2f4f5e8d0f965895cfea6efb,bed09a904853e8236cec240bdec70a96d6dbd57e2f4f5e8d0f965895cfea6efb,1
raster_00066,raster_asset,Output/rasters/MER/annual_max/mer_wet_observation_count_WY2020_2021.tif,1,421820,full_file,194ad0d1e05d0e980e3be12430072f4088c458ac36e18294811dd8dcbf39dde9,194ad0d1e05d0e980e3be12430072f4088c458ac36e18294811dd8dcbf39dde9,1
raster_00067,raster_asset,Output/rasters/MER/annual_max/mer_observation_support_class_WY2020_2021.tif,1,92176,full_file,7c16628e67802bace9226ca48cec267d8b1b8582fd4588727d4dcfdf3152fe73,7c16628e67802bace9226ca48cec267d8b1b8582fd4588727d4dcfdf3152fe73,1
raster_00068,raster_asset,Output/rasters/MER/annual_max/mer_wet_observation_fraction_WY2020_2021.tif,1,773076,full_file,e09b2a10f40cbfb47e5f96f8229114385d060ef0189cbcad1988ae0eec4e3bec,e09b2a10f40cbfb47e5f96f8229114385d060ef0189cbcad1988ae0eec4e3bec,1
raster_00069,raster_asset,Output/rasters/MER/annual_max/mer_annual_max_observed_wet_WY2021_2022.tif,1,159226,full_file,e16d1bd8759af5fc562f023d4c3027ded65dc14d31d7a289f9f7ec95b875f0b5,e16d1bd8759af5fc562f023d4c3027ded65dc14d31d7a289f9f7ec95b875f0b5,1
raster_00070,raster_asset,Output/rasters/MER/annual_max/mer_valid_observation_count_WY2021_2022.tif,1,254290,full_file,e5e625f6dede3bd7190a78366b143077e1bf512f93dad4f1305294f41b30e071,e5e625f6dede3bd7190a78366b143077e1bf512f93dad4f1305294f41b30e071,1
raster_00071,raster_asset,Output/rasters/MER/annual_max/mer_wet_observation_count_WY2021_2022.tif,1,789038,full_file,50658b5607eb973768281e26a81335ddc07edda5ccb2a615979d60762215fa63,50658b5607eb973768281e26a81335ddc07edda5ccb2a615979d60762215fa63,1
raster_00072,raster_asset,Output/rasters/MER/annual_max/mer_observation_support_class_WY2021_2022.tif,1,92176,full_file,7c16628e67802bace9226ca48cec267d8b1b8582fd4588727d4dcfdf3152fe73,7c16628e67802bace9226ca48cec267d8b1b8582fd4588727d4dcfdf3152fe73,1
raster_00073,raster_asset,Output/rasters/MER/annual_max/mer_wet_observation_fraction_WY2021_2022.tif,1,1344686,full_file,79abde289bc08de4b54e0bcdbde775b5cf523652a2aaadebaac6a7f2095b392f,79abde289bc08de4b54e0bcdbde775b5cf523652a2aaadebaac6a7f2095b392f,1
raster_00074,raster_asset,Output/rasters/MER/annual_max/mer_annual_max_observed_wet_WY2022_2023.tif,1,141350,full_file,18339a6224fea31bd0e682386e82cc967094291b0d6ed77da96e2c61fbd98a35,18339a6224fea31bd0e682386e82cc967094291b0d6ed77da96e2c61fbd98a35,1
raster_00075,raster_asset,Output/rasters/MER/annual_max/mer_valid_observation_count_WY2022_2023.tif,1,301912,full_file,3e02a16520fb9e05d795232be56cc9a284e5cbe5d780ed2450298723efc6df54,3e02a16520fb9e05d795232be56cc9a284e5cbe5d780ed2450298723efc6df54,1
raster_00076,raster_asset,Output/rasters/MER/annual_max/mer_wet_observation_count_WY2022_2023.tif,1,763520,full_file,58bc322c35d40146653a56a055cbe4a295a51c29a589424734bc5ecc7dda63d1,58bc322c35d40146653a56a055cbe4a295a51c29a589424734bc5ecc7dda63d1,1
raster_00077,raster_asset,Output/rasters/MER/annual_max/mer_observation_support_class_WY2022_2023.tif,1,141354,full_file,9755892aba2efc574c25d09566914fd504fadab7a10cd2a1bb36baedea25e8cf,9755892aba2efc574c25d09566914fd504fadab7a10cd2a1bb36baedea25e8cf,1
raster_00078,raster_asset,Output/rasters/MER/annual_max/mer_wet_observation_fraction_WY2022_2023.tif,1,1339918,full_file,6db91a1eb51e194b2c5f5b960d6cd97b2cb3ae38c2ec36015804ca1249baef42,6db91a1eb51e194b2c5f5b960d6cd97b2cb3ae38c2ec36015804ca1249baef42,1
raster_00079,raster_asset,Output/rasters/MER/annual_max/mer_annual_max_observed_wet_WY2023_2024.tif,1,136264,full_file,fa7f00624f6a60d97d7f820326dd7f580598328d2d14c6476770bae4653e4871,fa7f00624f6a60d97d7f820326dd7f580598328d2d14c6476770bae4653e4871,1
raster_00080,raster_asset,Output/rasters/MER/annual_max/mer_valid_observation_count_WY2023_2024.tif,1,261076,full_file,fda8648cdd4a59f04d38ff854d1b973002d175fd36df68d2bec4592b9f3d1af0,fda8648cdd4a59f04d38ff854d1b973002d175fd36df68d2bec4592b9f3d1af0,1
raster_00081,raster_asset,Output/rasters/MER/annual_max/mer_wet_observation_count_WY2023_2024.tif,1,383898,full_file,154929ac030d9d3ea08bbebfede2052dc1facc4216d169d79fa271351263392c,154929ac030d9d3ea08bbebfede2052dc1facc4216d169d79fa271351263392c,1
raster_00082,raster_asset,Output/rasters/MER/annual_max/mer_observation_support_class_WY2023_2024.tif,1,92176,full_file,7c16628e67802bace9226ca48cec267d8b1b8582fd4588727d4dcfdf3152fe73,7c16628e67802bace9226ca48cec267d8b1b8582fd4588727d4dcfdf3152fe73,1
raster_00083,raster_asset,Output/rasters/MER/annual_max/mer_wet_observation_fraction_WY2023_2024.tif,1,731090,full_file,c38292f896145c10e84d26e1c47870f2bcf3a310b8bb325586d379020cd9e200,c38292f896145c10e84d26e1c47870f2bcf3a310b8bb325586d379020cd9e200,1
raster_00084,raster_asset,Output/rasters/MER/annual_max/mer_annual_max_observed_wet_WY2024_2025.tif,1,119426,full_file,007c6e4bff875d83c3e974afcff9e848795094413739a7a1eb39b590402da79e,007c6e4bff875d83c3e974afcff9e848795094413739a7a1eb39b590402da79e,1
raster_00085,raster_asset,Output/rasters/MER/annual_max/mer_valid_observation_count_WY2024_2025.tif,1,254290,full_file,fef1449dab798fa56317b5edfea7488dc8984ffa5ab9e254506a162efaf2ce10,fef1449dab798fa56317b5edfea7488dc8984ffa5ab9e254506a162efaf2ce10,1
raster_00086,raster_asset,Output/rasters/MER/annual_max/mer_wet_observation_count_WY2024_2025.tif,1,303982,full_file,c17cc5ad00efd00c8f550bd5e54e6425b726bda911e5c844b57c685c9655b792,c17cc5ad00efd00c8f550bd5e54e6425b726bda911e5c844b57c685c9655b792,1
raster_00087,raster_asset,Output/rasters/MER/annual_max/mer_observation_support_class_WY2024_2025.tif,1,92176,full_file,7c16628e67802bace9226ca48cec267d8b1b8582fd4588727d4dcfdf3152fe73,7c16628e67802bace9226ca48cec267d8b1b8582fd4588727d4dcfdf3152fe73,1
raster_00088,raster_asset,Output/rasters/MER/annual_max/mer_wet_observation_fraction_WY2024_2025.tif,1,585426,full_file,b07e83ae95c4911f537c37e491d413002d6be7ddd16d3b95185f5b24a35eec5f,b07e83ae95c4911f537c37e491d413002d6be7ddd16d3b95185f5b24a35eec5f,1
raster_00089,raster_asset,Output/rasters/MER/support/mer_observation_count_WY2024_SMOKE_TEST.tif,1,708340,full_file,cb98ce0335a155d2e3ad0546f63e074cc048b0e05113c15d89a5a4858959a7bf,cb98ce0335a155d2e3ad0546f63e074cc048b0e05113c15d89a5a4858959a7bf,1
raster_00090,raster_asset,Output/rasters/MER/support/mer_valid_observation_count_WY2024_SMOKE_TEST.tif,1,733558,full_file,9b528305c434dc53d85cd75591d9ab6cb3ae6cbe96b043590ad2e0936f8d8fed,9b528305c434dc53d85cd75591d9ab6cb3ae6cbe96b043590ad2e0936f8d8fed,1
raster_00091,raster_asset,Output/rasters/MER/support/mer_observation_count_WY2025_SMOKE_TEST.tif,1,78928,full_file,91b24e74bd6b93761ed281ee5a3291b26bd52a3402d233ff1cb2465816087d21,91b24e74bd6b93761ed281ee5a3291b26bd52a3402d233ff1cb2465816087d21,1
raster_00092,raster_asset,Output/rasters/MER/support/mer_valid_observation_count_WY2025_SMOKE_TEST.tif,1,78940,full_file,c3ca9a91fc822e2f4e7bc3ffc59ccac572b825c9b7b589da666866ce456acf7e,c3ca9a91fc822e2f4e7bc3ffc59ccac572b825c9b7b589da666866ce456acf7e,1
raster_00093,raster_asset,Output/rasters/MER/period_summaries/mer_pre_annual_max_observed_frequency_pct.tif,1,783232,full_file,9134700751a2f4fcd740f36a4790b16510754f17b87163c0c37478dea4e42283,9134700751a2f4fcd740f36a4790b16510754f17b87163c0c37478dea4e42283,1
raster_00094,raster_asset,Output/rasters/MER/period_summaries/mer_post_annual_max_observed_frequency_pct.tif,1,1003365,full_file,26a61238d4764c30f59e40d79c7775a18b846e70803b3707c39829ffdfc4a450,26a61238d4764c30f59e40d79c7775a18b846e70803b3707c39829ffdfc4a450,1
raster_00095,raster_asset,Output/rasters/MER/period_summaries/mer_post_minus_pre_annual_max_frequency_pct_points.tif,1,1227700,full_file,37145396e80623c1848d759f37a57032bffd3a1739264c5a012905fed0963875,37145396e80623c1848d759f37a57032bffd3a1739264c5a012905fed0963875,1
raster_00096,raster_asset,Output/rasters/MER/period_summaries/mer_pre_valid_year_count.tif,1,98747,full_file,15b8f309f2872a284e3238aa5de438d39047a78336e47dbee2318b9c3e9ae59f,15b8f309f2872a284e3238aa5de438d39047a78336e47dbee2318b9c3e9ae59f,1
raster_00097,raster_asset,Output/rasters/MER/period_summaries/mer_post_valid_year_count.tif,1,153192,full_file,e17930c51ac57551430a2d132b09bd5bf62892bcad1e0a5e5dcca2be36bddc3d,e17930c51ac57551430a2d132b09bd5bf62892bcad1e0a5e5dcca2be36bddc3d,1
raster_00098,raster_asset,Output/rasters/MER/period_summaries/mer_period_summary_support_mask.tif,1,92188,full_file,e53026ce9cf8c212d9e8a7e23358729cc88a37c1248eb741c3ce92fcb000856a,e53026ce9cf8c212d9e8a7e23358729cc88a37c1248eb741c3ce92fcb000856a,1
raster_08058_wet,raster_asset,Output/rasters/inundation_annual_stack_8058/annual_wet_any_1988_2023_8058.tif,1,17161431,full_file,f31d39b00110c2e3d3927fe9fbf79207733a0e399f7248cb3fc1b553f970404e,f31d39b00110c2e3d3927fe9fbf79207733a0e399f7248cb3fc1b553f970404e,1
raster_08058_valid,raster_asset,Output/rasters/inundation_annual_stack_8058/annual_valid_any_1988_2023_8058.tif,1,2296485,full_file,4745fbd21b95a33451bd0b7a92cec89574fccd1033b713e758a90c761d8e3178,4745fbd21b95a33451bd0b7a92cec89574fccd1033b713e758a90c761d8e3178,1
raster_vegpct_p05,raster_asset,Output/rasters/veg_percentiles_8058/total_veg_p05_8058.tif,1,18750762,full_file,e0d8ab54c988b03451aca5e647a5aaef1f43e9d3642eb32d5360dd51085e9058,e0d8ab54c988b03451aca5e647a5aaef1f43e9d3642eb32d5360dd51085e9058,1
raster_vegpct_p10,raster_asset,Output/rasters/veg_percentiles_8058/total_veg_p10_8058.tif,1,18552780,full_file,be68a74e1846f4d3392e3cb42cb1849fdf017f6238acc885eeff8d0600749904,be68a74e1846f4d3392e3cb42cb1849fdf017f6238acc885eeff8d0600749904,1
raster_vegpct_p20,raster_asset,Output/rasters/veg_percentiles_8058/total_veg_p20_8058.tif,1,18247143,full_file,a94504958778043714b223565f494204a46a840edd2a8a9f0d02b4149df070ef,a94504958778043714b223565f494204a46a840edd2a8a9f0d02b4149df070ef,1
raster_vegpct_p30,raster_asset,Output/rasters/veg_percentiles_8058/total_veg_p30_8058.tif,1,18025378,full_file,54f126a90dd6613b740ca7fe68ebcea982f7bb75f09d11afc1000c26e18522aa,54f126a90dd6613b740ca7fe68ebcea982f7bb75f09d11afc1000c26e18522aa,1
raster_vegpct_p50,raster_asset,Output/rasters/veg_percentiles_8058/total_veg_p50_8058.tif,1,17490103,full_file,0bce8ae9992f50e13b1222308f22624ba165a3a6ab0d09792c9d8acef1c32223,0bce8ae9992f50e13b1222308f22624ba165a3a6ab0d09792c9d8acef1c32223,1
raster_veg_regime_class_8058,raster_asset,Output/rasters/veg_regime_class_8058.tif,1,377327,full_file,ff079f2f710cd50a6db67d90eed72e4fd836f98156d9b382953a758610912000,ff079f2f710cd50a6db67d90eed72e4fd836f98156d9b382953a758610912000,1
raster_flood_zone_8058,raster_asset,Output/rasters/flood_zone_8058.tif,1,379259,full_file,51bc88b583e6a27564f7d0ab9e563c5c98dd99ea99fcd086243274bfec7e0753,51bc88b583e6a27564f7d0ab9e563c5c98dd99ea99fcd086243274bfec7e0753,1
report_00001,report_asset,Output/reports/README_reports.md,1,810,full_file,3542c151443d97b3a516965e8126cf65a8835f59467c7f94d19d8380fc83da5d,3542c151443d97b3a516965e8126cf65a8835f59467c7f94d19d8380fc83da5d,1
report_00002,report_asset,Output/reports/MER/flow_mer_repo_comparison_and_raster_plan_20260627.md,1,8897,full_file,18681de8c855d503a0c9920e1a4d4263cd56411902d72b49ed88ad0469929aca,18681de8c855d503a0c9920e1a4d4263cd56411902d72b49ed88ad0469929aca,1
report_00003,report_asset,Output/reports/MER/mer_raster_grid_alignment_policy.md,1,1919,full_file,1cd3229d6198b822bf6e9ecec4b654a4464e48a21b7999e2bc08b8037abbeda9,1cd3229d6198b822bf6e9ecec4b654a4464e48a21b7999e2bc08b8037abbeda9,1
report_00004,report_asset,Output/reports/spine_smoke_test/spine_smoke_test_report.md,1,454,full_file,1992e95b53abc24bc6743565cebc362044d853743ae880bee27e91118a18ff79,f8434bcd95367324179580216d854bb9efd82dfe30a9c957cf1d2bab6c9695b8,0
report_00005,report_asset,Output/reports/database/Gayini_results_database_build_report.md,1,7134,full_file,37a11680f095f2cbb2bcfaa18137c5d4149d8a449081f3f2df3e900fdba57a37,db83dadfdf714758579f0ea1a858431d7bf9f1645817d2d25656b56c1be8aed2,0
report_00006,report_asset,Output/reports/MER/methods_notes/Gayini_MER_raster_methods_note.md,1,2958,full_file,d122a878ac5762ea95c2bc3008070834d2b7899f1277256b8ff8cf790c6912b2,d122a878ac5762ea95c2bc3008070834d2b7899f1277256b8ff8cf790c6912b2,1
report_00007,report_asset,Output/reports/MER/decks/Gayini_MER_analysis_review_deck.pptx,1,1358244,full_file,cf3a62888242ade27eaacfe71777778eae34f4847a9060ca64ec35abaf659c9d,cf3a62888242ade27eaacfe71777778eae34f4847a9060ca64ec35abaf659c9d,1
report_00008,report_asset,Output/reports/MER/workbooks/Gayini_MER_analysis_workbook.xlsx,1,16005,full_file,3e287946e5518f7b4d27b9abd5be19cf4c209ebcacc905d3d83f48ab90622201,3e287946e5518f7b4d27b9abd5be19cf4c209ebcacc905d3d83f48ab90622201,1
report_00009,report_asset,Output/reports/MER/handoffs/task_9_mer_package_handoff.md,1,6617,full_file,01ca9fef2f86e1579a1a0ee7c1ddff2cb4e080a3a9c5078035f1c50af675be4a,01ca9fef2f86e1579a1a0ee7c1ddff2cb4e080a3a9c5078035f1c50af675be4a,1
report_00010,report_asset,Output/reports/MER/handoffs/task_10_mer_raster_census_and_smoke_test_handoff.md,1,11893,full_file,064e56942d681068cb26fc80addd829ec124ae0a4797d4dc0029ee4d176965a8,064e56942d681068cb26fc80addd829ec124ae0a4797d4dc0029ee4d176965a8,1
report_00011,report_asset,Output/reports/MER/handoffs/task_12_mer_annual_max_raster_build_handoff.md,1,3365,full_file,0d5ad142e230b27ba1c41c4fe3e52aa72b6cffd0fb362dbf03e3df73ffb9cd5f,0d5ad142e230b27ba1c41c4fe3e52aa72b6cffd0fb362dbf03e3df73ffb9cd5f,1
report_00012,report_asset,Output/reports/deck_update/story_and_planning/Gayini_presentation_and_workshop_plan_20260615.xlsx,1,19078,full_file,efedbb2b245a8ccf5fcd56a85b349a46d208604499e498079707fcb0eae3562e,efedbb2b245a8ccf5fcd56a85b349a46d208604499e498079707fcb0eae3562e,1
report_00013,report_asset,Output/reports/deck_update/variables_and_spine/Gayini_master_variable_and_output_register_20260615.xlsx,1,27606,full_file,66fb7ac5c3aec0a9ebf819463a907c66800607c75f945194597969977a88832a,66fb7ac5c3aec0a9ebf819463a907c66800607c75f945194597969977a88832a,1
report_00014,report_asset,Output/reports/code_and_repo_audits/code_refresh/stage1_git_status_report.md,1,828,full_file,0f2978b96b9321b94369e658c840d5dd34cfae57ed1a200a70fb9ab37e6a38e6,0f2978b96b9321b94369e658c840d5dd34cfae57ed1a200a70fb9ab37e6a38e6,1
report_00015,report_asset,Output/reports/code_and_repo_audits/code_refresh/stage1_code_refresh_handoff.md,1,4734,full_file,09f95e08b474a36cc0c576ed26a8a7c5f6f3db882b3357127c24587bc344a279,09f95e08b474a36cc0c576ed26a8a7c5f6f3db882b3357127c24587bc344a279,1
report_00016,report_asset,Output/reports/code_and_repo_audits/code_refresh/stage1_github_push_report.md,1,915,full_file,99827ca5dce64908dcd526d603d4c96676136da34fb1e3654041bfc1dbe0df4d,99827ca5dce64908dcd526d603d4c96676136da34fb1e3654041bfc1dbe0df4d,1
report_00017,report_asset,Output/reports/code_and_repo_audits/code_refresh/stage2_code_refresh_handoff.md,1,2141,full_file,d67257c825a18b28a6a4b121520a34e8e908e921949e2e850d5c5360b7cc342a,d67257c825a18b28a6a4b121520a34e8e908e921949e2e850d5c5360b7cc342a,1
report_00018,report_asset,Output/reports/code_and_repo_audits/code_refresh/stage2_git_status_report.md,1,639,full_file,64046ff48adb64e18b12a99b69a8d3da6da97463f600c95b1125b71b82c23c31,64046ff48adb64e18b12a99b69a8d3da6da97463f600c95b1125b71b82c23c31,1
report_00019,report_asset,Output/reports/code_and_repo_audits/code_refresh/stage2_github_push_report.md,1,487,full_file,20e35678cc1047929c959aef14dbd1b9c75a82a9f46a3bdcb223b81b70c159de,20e35678cc1047929c959aef14dbd1b9c75a82a9f46a3bdcb223b81b70c159de,1
report_00020,report_asset,Output/reports/code_and_repo_audits/code_refresh/stage3_git_status_report.md,1,1011,full_file,e062365ce00f993584fbb51e51956330e262c38ba08622b2372db9c2de8663ba,e062365ce00f993584fbb51e51956330e262c38ba08622b2372db9c2de8663ba,1
report_00021,report_asset,Output/reports/code_and_repo_audits/code_refresh/stage3_code_refresh_handoff.md,1,2601,full_file,b185ba6e47da29cf17a599d705c08afeb33f3ea04b98bcccca4b42cba0e3a26f,b185ba6e47da29cf17a599d705c08afeb33f3ea04b98bcccca4b42cba0e3a26f,1
report_00022,report_asset,Output/reports/code_and_repo_audits/code_refresh/stage3_github_push_report.md,1,762,full_file,abd26e21e50dcf3f2a255be36d596631266a267c73e499208c8f583651e32342,abd26e21e50dcf3f2a255be36d596631266a267c73e499208c8f583651e32342,1
report_00023,report_asset,Output/reports/code_and_repo_audits/code_refresh/stage4_git_status_report.md,1,392,full_file,78fa1b62786cfbebeb71d5de8c1efeda83c5a020987e8b301e9c9bf755411f11,78fa1b62786cfbebeb71d5de8c1efeda83c5a020987e8b301e9c9bf755411f11,1
report_00024,report_asset,Output/reports/code_and_repo_audits/code_refresh/stage4_spine_runner_handoff.md,1,1377,full_file,f73888fd401e021b312427cdc3174b7484db568c4b0f48adf7a9ad9236da9128,f73888fd401e021b312427cdc3174b7484db568c4b0f48adf7a9ad9236da9128,1
report_00025,report_asset,Output/reports/code_and_repo_audits/code_refresh/stage4_github_push_report.md,1,428,full_file,00b36d482060f1b6598c4858e6c877ee7d74e13ca799b697779b401e6f8ef986,00b36d482060f1b6598c4858e6c877ee7d74e13ca799b697779b401e6f8ef986,1
report_00026,report_asset,Output/reports/code_and_repo_audits/code_refresh/stage5_git_status_report.md,1,3572,full_file,c72f6a0391adc6ebe5dbf6d2704752cd33c619ca9834418066cca3a457597870,c72f6a0391adc6ebe5dbf6d2704752cd33c619ca9834418066cca3a457597870,1
report_00027,report_asset,Output/reports/code_and_repo_audits/repo_acceptance/repo_acceptance_audit.md,1,252,full_file,0f3704a6d9e61a6b3bc2f6d069a021196b0639d1ac90722ec6772e6c303f9c14,0f3704a6d9e61a6b3bc2f6d069a021196b0639d1ac90722ec6772e6c303f9c14,1
report_00028,report_asset,Output/reports/code_and_repo_audits/repo_acceptance/stage5_repo_acceptance_handoff.md,1,3233,full_file,d3168e90e799b309b51785d9199684347df0263a0f286e3a49551a04ae3bb2e1,d3168e90e799b309b51785d9199684347df0263a0f286e3a49551a04ae3bb2e1,1
report_00029,report_asset,Output/reports/code_and_repo_audits/repo_acceptance/stage5_github_push_report.md,1,892,full_file,02d896e08490e19d77e0e8218d6bb15f3d81efda65047cc06bab032d0ff9e8ae,02d896e08490e19d77e0e8218d6bb15f3d81efda65047cc06bab032d0ff9e8ae,1
report_00030,report_asset,Output/reports/code_and_repo_audits/output_audit/proposed_output_structure.md,1,1019,full_file,9bb6db171c3732a86992f2c627e4d3441139f6e36c7156bcc189f986e7eccf8f,9bb6db171c3732a86992f2c627e4d3441139f6e36c7156bcc189f986e7eccf8f,1
report_00031,report_asset,Output/reports/code_and_repo_audits/output_audit/stage6_output_audit_handoff.md,1,1635,full_file,6164132b0211a8cc8ef9c0766c32d8b1bd86b1664755a62e2342807e12bdc13f,6164132b0211a8cc8ef9c0766c32d8b1bd86b1664755a62e2342807e12bdc13f,1
report_00032,report_asset,Output/reports/code_and_repo_audits/output_audit/stage6_git_status_report.md,1,751,full_file,c137f35fc28dfbfc82f4b8a7ae42d75919d71448d2ae1babb794a49af062e586,c137f35fc28dfbfc82f4b8a7ae42d75919d71448d2ae1babb794a49af062e586,1
report_00033,report_asset,Output/reports/code_and_repo_audits/output_audit/output_cleanup_dry_run_report.md,1,554,full_file,c128b742dfdf2b5a712526ae4f02157518d36cb9ede79d3574ff35e622de9f98,c128b742dfdf2b5a712526ae4f02157518d36cb9ede79d3574ff35e622de9f98,1
report_00034,report_asset,Output/reports/code_and_repo_audits/output_audit/output_cleanup_execution_report.md,1,800,full_file,8dea319fd56ad9ade4025100b46588acb9a471c26aa0034480a6e9ee801c97d1,8dea319fd56ad9ade4025100b46588acb9a471c26aa0034480a6e9ee801c97d1,1
report_00035,report_asset,Output/diagnostics/check_curated_outputs/codex_handoff_report.md,1,1315,full_file,d680795621ef34c2e1ed38518ff580825208ea153051023dfb5cfaa176e7032f,d680795621ef34c2e1ed38518ff580825208ea153051023dfb5cfaa176e7032f,1
report_00036,report_asset,Output/diagnostics/check_prepost_inundation_raster_outputs/codex_handoff_report.md,1,1349,full_file,d597499babeb87eeb9ba081c4bfaf554a4d434c845cd0dd2aed3b05a0cd51d2d,d597499babeb87eeb9ba081c4bfaf554a4d434c845cd0dd2aed3b05a0cd51d2d,1
report_00037,report_asset,Output/diagnostics/ground_cover/prepost_response/codex_handoff_report.md,1,2115,full_file,5b74b2ed29a3ce31ce9978e71b94aa9e32871fd242bab9439d77800881481a0b,5b74b2ed29a3ce31ce9978e71b94aa9e32871fd242bab9439d77800881481a0b,1
report_00038,report_asset,Output/diagnostics/ground_cover/prepost_figures/codex_handoff_report.md,1,3538,full_file,cb44719da028ab1b2043231ad41d53ff4df8e1a633b9211ac7dab5856aa32e72,cb44719da028ab1b2043231ad41d53ff4df8e1a633b9211ac7dab5856aa32e72,1
census_pixel_8058,census_asset,Output/census/gayini_pixel_census_8058.parquet,1,26724747,full_file,6b23f6c0803b69af12345b6818ae2cd453a67fc7ec694a880b3be3681246f966,6b23f6c0803b69af12345b6818ae2cd453a67fc7ec694a880b3be3681246f966,1
