community,seed,direction,lag_m,semivariance,n_pairs,metric,support_level,period_label,max_lag_m,n_subsample,estimator
aeolian,20266810,isotropic,10125.0,166.4710296397015,287830,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,10375.0,171.57427918479382,276496,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,10625.0,159.82590350374304,272334,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,10875.0,143.61453147200737,268205,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,11125.0,136.18218288926718,265683,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,11375.0,145.4095163839205,261826,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,11625.0,155.93239963013386,261430,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,11875.0,158.78580633469474,264818,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,12125.0,152.99101349250944,264168,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,12375.0,145.03918231278766,255327,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,12625.0,142.9663770273053,253721,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,12875.0,144.11364602541713,246972,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,13125.0,152.93937591156586,242168,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,13375.0,158.73022893857726,237306,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,13625.0,160.3595890625003,234698,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,13875.0,159.06838757147128,240551,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,14125.0,168.6593308209625,256665,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,14375.0,166.41721730036082,257753,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,14625.0,170.09440792310357,235364,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,14875.0,166.31069085977225,200217,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,15125.0,159.39610078472805,163268,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,15375.0,150.84692736060063,133611,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,15625.0,133.05165959908106,112824,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,15875.0,108.01064706543767,109709,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,16125.0,103.4155094261496,116054,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,16375.0,101.57327800189469,118645,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,16625.0,109.6357702171868,118540,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,16875.0,118.03941242417109,119231,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,17125.0,119.5144024822094,111935,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,17375.0,123.54629670664727,93339,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,17625.0,130.46124351330315,79930,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,17875.0,130.99436602346586,77539,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,18125.0,135.56879859168075,83218,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,18375.0,136.55998575657003,91481,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,18625.0,134.74132675977603,104661,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,18875.0,133.91602921460856,117742,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,19125.0,125.9127728126612,125255,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,19375.0,118.33837670022545,132963,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,19625.0,115.33403610104455,133768,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20266810,isotropic,19875.0,111.721371035639,132560,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,125.0,62.20375960174305,159331,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,375.0,102.7731599628886,365730,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,625.0,122.60847430471586,485706,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,875.0,137.4677937975732,533644,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,1125.0,146.04210327772233,549967,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,1375.0,148.83431872378773,540106,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,1625.0,152.12144549820488,524869,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,1875.0,154.32085874054047,524893,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,2125.0,151.5425361838902,535782,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,2375.0,152.45185648907488,551781,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,2625.0,151.46045232380015,574379,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,2875.0,145.9642697324005,566613,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,3125.0,143.26449430043994,572754,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,3375.0,142.11279003229035,576934,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,3625.0,142.69582195651324,577043,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,3875.0,145.94314991046136,602312,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,4125.0,148.38871220213926,631727,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,4375.0,146.2992633768443,656734,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,4625.0,148.2079723546535,704086,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,4875.0,150.91303789128742,721120,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,5125.0,155.52669803012515,747009,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,5375.0,159.71841310773442,777727,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,5625.0,164.33883335054094,824590,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,5875.0,167.01094896747645,855543,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,6125.0,169.10338034460744,870589,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,6375.0,172.91396692471614,887293,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,6625.0,175.41757191429411,882175,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,6875.0,174.82233134827302,848032,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,7125.0,172.0294774663628,800480,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,7375.0,170.22273984227425,747104,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,7625.0,177.0416552895048,722686,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,7875.0,180.25454565444238,714074,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,8125.0,175.8570669857549,704291,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,8375.0,170.74422322935342,693473,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,8625.0,165.37029430246494,671544,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,8875.0,169.4988012416031,611543,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,9125.0,167.68345875625525,545661,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,9375.0,174.71443119907516,465262,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,9625.0,178.22053575301356,388703,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,9875.0,170.1326016378722,331967,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,10125.0,164.67854485841798,298035,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,10375.0,165.6898642252795,286737,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,10625.0,157.64843137301887,284410,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,10875.0,143.7105295110998,280830,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,11125.0,136.60904579782166,279880,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,11375.0,142.111212487448,275921,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,11625.0,155.2230582548649,278036,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,11875.0,156.6266257485451,278348,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,12125.0,148.81816565072853,281108,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,12375.0,147.68154424695533,276589,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,12625.0,144.10887275555498,268800,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,12875.0,146.21600056753897,259888,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,13125.0,155.5747999650216,250102,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,13375.0,160.97197038693233,241346,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,13625.0,158.15078553760142,236678,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,13875.0,157.969129390302,246540,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,14125.0,163.59401796711336,264876,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,14375.0,160.23877216965843,266521,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,14625.0,167.72993274022969,245444,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,14875.0,166.4301812175178,216580,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,15125.0,163.49547004692835,182691,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,15375.0,154.27855419144723,147046,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,15625.0,137.7865605554166,122992,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,15875.0,107.351153689117,119388,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,16125.0,99.21962271586074,123870,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,16375.0,100.753614745964,128931,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,16625.0,108.54329703649621,131572,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,16875.0,115.47840289874821,131604,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,17125.0,117.18560272605373,122651,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,17375.0,121.47447063942049,102906,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,17625.0,127.680665025158,87215,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,17875.0,131.03729913011145,82912,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,18125.0,138.80856801676003,87381,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,18375.0,141.7705143274317,94372,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,18625.0,142.4405793841293,107334,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,18875.0,135.93003555186743,119068,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,19125.0,125.01014950833475,127877,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
