patch_ord,water_year,n_valid,veg_p05_spatial,wet_pixels,valid_pixels,inund_pct,patch_id,community,community_short,n_cells,area_ha
107.0,2000,1943.0,65.64801712036133,1131.0,1943.0,58.208955223880594,U0107,Inland Floodplain Shrublands / Swamps,inland,1943,121.1488
107.0,2001,1943.0,52.585225677490236,0.0,1943.0,0.0,U0107,Inland Floodplain Shrublands / Swamps,inland,1943,121.1488
107.0,2002,1943.0,58.9499454498291,11.0,1943.0,0.5661348430262481,U0107,Inland Floodplain Shrublands / Swamps,inland,1943,121.1488
107.0,2003,1943.0,58.04076499938965,0.0,1943.0,0.0,U0107,Inland Floodplain Shrublands / Swamps,inland,1943,121.1488
107.0,2004,1943.0,59.90297737121582,714.0,1943.0,36.74729799279465,U0107,Inland Floodplain Shrublands / Swamps,inland,1943,121.1488
107.0,2005,1943.0,72.53959121704102,1051.0,1943.0,54.09161091096243,U0107,Inland Floodplain Shrublands / Swamps,inland,1943,121.1488
107.0,2006,1943.0,58.16202507019043,0.0,1943.0,0.0,U0107,Inland Floodplain Shrublands / Swamps,inland,1943,121.1488
107.0,2007,1943.0,42.651387786865236,0.0,1943.0,0.0,U0107,Inland Floodplain Shrublands / Swamps,inland,1943,121.1488
107.0,2008,1943.0,25.929948234558104,0.0,1943.0,0.0,U0107,Inland Floodplain Shrublands / Swamps,inland,1943,121.1488
107.0,2009,1943.0,48.49378280639648,0.0,1943.0,0.0,U0107,Inland Floodplain Shrublands / Swamps,inland,1943,121.1488
107.0,2010,1943.0,83.02789611816407,366.0,1943.0,18.836850231600618,U0107,Inland Floodplain Shrublands / Swamps,inland,1943,121.1488
107.0,2011,1943.0,83.22692794799805,1257.0,1943.0,64.69377251672671,U0107,Inland Floodplain Shrublands / Swamps,inland,1943,121.1488
107.0,2012,1943.0,74.53821411132813,9.0,1943.0,0.46320123520329387,U0107,Inland Floodplain Shrublands / Swamps,inland,1943,121.1488
107.0,2013,1943.0,66.83987655639649,0.0,1943.0,0.0,U0107,Inland Floodplain Shrublands / Swamps,inland,1943,121.1488
107.0,2014,1943.0,46.35052490234375,13.0,1943.0,0.6690684508492023,U0107,Inland Floodplain Shrublands / Swamps,inland,1943,121.1488
107.0,2015,1943.0,54.19392051696777,30.0,1943.0,1.5440041173443129,U0107,Inland Floodplain Shrublands / Swamps,inland,1943,121.1488
107.0,2016,1943.0,82.10708236694336,1943.0,1943.0,100.0,U0107,Inland Floodplain Shrublands / Swamps,inland,1943,121.1488
107.0,2017,1943.0,78.29674072265625,1.0,1943.0,0.0514668039114771,U0107,Inland Floodplain Shrublands / Swamps,inland,1943,121.1488
107.0,2018,1943.0,60.64457397460937,0.0,1943.0,0.0,U0107,Inland Floodplain Shrublands / Swamps,inland,1943,121.1488
107.0,2019,1943.0,42.735073471069335,0.0,1943.0,0.0,U0107,Inland Floodplain Shrublands / Swamps,inland,1943,121.1488
107.0,2020,1943.0,57.737369537353516,14.0,1943.0,0.7205352547606794,U0107,Inland Floodplain Shrublands / Swamps,inland,1943,121.1488
107.0,2021,1943.0,58.46702117919922,768.0,1943.0,39.52650540401441,U0107,Inland Floodplain Shrublands / Swamps,inland,1943,121.1488
107.0,2022,1943.0,72.55975723266602,1943.0,1943.0,100.0,U0107,Inland Floodplain Shrublands / Swamps,inland,1943,121.1488
109.0,1988,930.0,80.18319931030274,56.0,930.0,6.021505376344086,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,1989,930.0,84.64260673522949,905.0,930.0,97.31182795698925,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,1990,930.0,87.96450653076172,332.0,930.0,35.69892473118279,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,1991,930.0,79.91947631835937,831.0,930.0,89.35483870967742,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,1992,930.0,78.68032646179199,316.0,930.0,33.97849462365591,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,1993,930.0,82.8782356262207,56.0,930.0,6.021505376344086,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,1994,930.0,78.85743675231933,20.0,930.0,2.150537634408602,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,1995,930.0,75.04903678894043,874.0,930.0,93.97849462365592,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,1996,930.0,80.83672752380372,22.0,930.0,2.3655913978494625,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,1997,930.0,74.62610359191895,12.0,930.0,1.2903225806451613,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,1998,930.0,69.89576072692871,863.0,930.0,92.79569892473118,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,1999,930.0,84.60249404907226,0.0,930.0,0.0,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,2000,930.0,72.81051712036133,60.0,930.0,6.451612903225806,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,2001,930.0,61.42269058227539,0.0,930.0,0.0,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,2002,930.0,62.3987533569336,29.0,930.0,3.118279569892473,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,2003,930.0,67.3050666809082,0.0,930.0,0.0,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,2004,930.0,74.46847839355469,4.0,930.0,0.43010752688172044,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,2005,930.0,83.23606414794922,849.0,930.0,91.29032258064517,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,2006,930.0,76.30374870300292,0.0,930.0,0.0,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,2007,930.0,70.86050300598144,0.0,930.0,0.0,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,2008,930.0,46.94369831085205,10.0,930.0,1.075268817204301,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,2009,930.0,56.80083675384522,6.0,930.0,0.6451612903225806,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,2010,930.0,83.42630767822266,263.0,930.0,28.27956989247312,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,2011,930.0,86.35329132080078,724.0,930.0,77.84946236559139,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,2012,930.0,83.03054847717286,100.0,930.0,10.75268817204301,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,2013,930.0,78.89389038085938,0.0,930.0,0.0,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,2014,930.0,68.5829475402832,15.0,930.0,1.6129032258064515,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,2015,930.0,71.01016998291016,0.0,930.0,0.0,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,2016,930.0,82.42038192749024,924.0,930.0,99.35483870967742,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,2017,930.0,78.4785717010498,1.0,930.0,0.10752688172043011,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,2018,930.0,69.56051826477051,0.0,930.0,0.0,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,2019,930.0,65.44511528015137,0.0,930.0,0.0,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,2020,930.0,69.93492202758789,23.0,930.0,2.4731182795698925,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,2021,930.0,72.09200668334961,503.0,930.0,54.086021505376344,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
109.0,2022,930.0,82.01982727050782,924.0,930.0,99.35483870967742,U0109,Inland Floodplain Shrublands / Swamps,inland,930,57.9868
111.0,1988,346.0,80.20010566711426,127.0,346.0,36.70520231213873,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,1989,346.0,85.28076934814453,13.0,346.0,3.7572254335260116,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,1990,346.0,81.2504711151123,135.0,346.0,39.017341040462426,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,1991,346.0,87.33643913269043,19.0,346.0,5.491329479768786,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,1992,346.0,70.13446044921875,346.0,346.0,100.0,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,1993,346.0,84.32277870178223,142.0,346.0,41.040462427745666,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,1994,346.0,66.31455421447754,0.0,346.0,0.0,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,1995,346.0,84.44921493530273,219.0,346.0,63.29479768786127,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,1996,346.0,75.00647735595703,270.0,346.0,78.03468208092485,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,1997,346.0,70.16170883178711,0.0,346.0,0.0,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,1998,346.0,70.7517147064209,340.0,346.0,98.26589595375722,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,1999,346.0,81.48337936401367,3.0,346.0,0.8670520231213873,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,2000,346.0,75.68621826171875,161.0,346.0,46.53179190751445,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,2001,346.0,76.00428771972656,0.0,346.0,0.0,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,2002,346.0,62.166404724121094,15.0,346.0,4.335260115606936,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,2003,346.0,64.70067977905273,0.0,346.0,0.0,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,2004,346.0,69.8731746673584,0.0,346.0,0.0,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,2005,346.0,80.0590991973877,13.0,346.0,3.7572254335260116,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,2006,346.0,68.98284721374512,0.0,346.0,0.0,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,2007,346.0,62.054460525512695,0.0,346.0,0.0,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,2008,346.0,31.958516120910645,0.0,346.0,0.0,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,2009,346.0,56.90014934539795,0.0,346.0,0.0,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,2010,346.0,83.35468864440918,43.0,346.0,12.427745664739884,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,2011,346.0,86.82878875732422,213.0,346.0,61.5606936416185,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,2012,346.0,84.03991317749023,0.0,346.0,0.0,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,2013,346.0,81.89971542358398,6.0,346.0,1.7341040462427746,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,2014,346.0,69.5152587890625,0.0,346.0,0.0,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,2015,346.0,67.64660835266113,0.0,346.0,0.0,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,2016,346.0,87.38946151733398,214.0,346.0,61.84971098265896,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,2017,346.0,84.3450813293457,0.0,346.0,0.0,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,2018,346.0,62.5968656539917,0.0,346.0,0.0,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,2019,346.0,55.08970260620117,0.0,346.0,0.0,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,2020,346.0,57.39218330383301,0.0,346.0,0.0,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,2021,346.0,60.02847385406494,17.0,346.0,4.913294797687861,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
111.0,2022,346.0,81.94215202331543,346.0,346.0,100.0,U0111,Inland Floodplain Shrublands / Swamps,inland,346,21.5736
112.0,1988,292.0,84.54265365600585,228.0,292.0,78.08219178082192,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,1989,292.0,89.35458564758301,156.0,292.0,53.42465753424658,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,1990,292.0,84.14750251770019,120.0,292.0,41.0958904109589,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,1991,292.0,80.75179252624511,216.0,292.0,73.97260273972603,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,1992,292.0,80.22978134155274,256.0,292.0,87.67123287671232,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,1993,292.0,78.98135299682617,238.0,292.0,81.5068493150685,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,1994,292.0,51.043918418884275,6.0,292.0,2.0547945205479454,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,1995,292.0,78.71674346923828,97.0,292.0,33.21917808219178,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,1996,292.0,76.85603828430176,239.0,292.0,81.84931506849315,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,1997,292.0,77.98769187927246,1.0,292.0,0.3424657534246575,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,1998,292.0,68.01638793945312,170.0,292.0,58.21917808219178,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,1999,292.0,73.07536354064942,22.0,292.0,7.534246575342466,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,2000,292.0,73.20357246398926,69.0,292.0,23.63013698630137,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,2001,292.0,72.85430564880372,0.0,292.0,0.0,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,2002,292.0,69.5781463623047,99.0,292.0,33.9041095890411,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,2003,292.0,66.86424674987794,0.0,292.0,0.0,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,2004,292.0,68.19104690551758,0.0,292.0,0.0,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,2005,292.0,73.6422019958496,75.0,292.0,25.684931506849313,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,2006,292.0,63.49806175231934,0.0,292.0,0.0,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,2007,292.0,51.32523384094238,0.0,292.0,0.0,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,2008,292.0,37.75216579437256,0.0,292.0,0.0,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,2009,292.0,65.242183303833,1.0,292.0,0.3424657534246575,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,2010,292.0,80.09193229675293,150.0,292.0,51.36986301369863,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,2011,292.0,81.17340660095215,48.0,292.0,16.438356164383563,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,2012,292.0,80.54393424987794,5.0,292.0,1.7123287671232876,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,2013,292.0,68.54999732971191,1.0,292.0,0.3424657534246575,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,2014,292.0,55.438190650939944,0.0,292.0,0.0,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,2015,292.0,64.8432731628418,0.0,292.0,0.0,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,2016,292.0,81.37292709350587,127.0,292.0,43.49315068493151,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,2017,292.0,81.71500205993652,0.0,292.0,0.0,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,2018,292.0,71.14180030822754,1.0,292.0,0.3424657534246575,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,2019,292.0,64.49631690979004,0.0,292.0,0.0,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,2020,292.0,65.10713996887208,41.0,292.0,14.04109589041096,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,2021,292.0,65.19597473144532,103.0,292.0,35.273972602739725,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
112.0,2022,292.0,81.30535087585449,292.0,292.0,100.0,U0112,Inland Floodplain Shrublands / Swamps,inland,292,18.2066
158.0,1988,2781.0,74.08729553222656,1367.0,2781.0,49.15498022294139,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,1989,2781.0,71.10364532470703,733.0,2781.0,26.3574253865516,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,1990,2781.0,47.02313232421875,1687.0,2781.0,60.6616325062927,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,1991,2764.0,50.61521739959717,646.0,2781.0,23.229054297015463,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,1992,2781.0,58.60603713989258,1254.0,2781.0,45.09169363538295,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,1993,2781.0,61.510963439941406,1332.0,2781.0,47.896440129449836,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,1994,2781.0,41.950599670410156,145.0,2781.0,5.213951815893563,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,1995,2781.0,65.33243560791016,1144.0,2781.0,41.13628191298094,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,1996,2458.0,59.620825958251956,944.0,2781.0,33.94462423588637,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,1997,2781.0,44.31405258178711,104.0,2781.0,3.7396619920891765,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,1998,2781.0,42.205787658691406,238.0,2781.0,8.558072635742539,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,1999,2781.0,64.01823425292969,166.0,2781.0,5.969075871988493,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,2000,2781.0,73.52567291259766,1248.0,2781.0,44.875943905070116,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,2001,2781.0,62.04655075073242,0.0,2781.0,0.0,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,2002,2781.0,43.75086975097656,202.0,2781.0,7.263574253865516,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,2003,2781.0,47.06269454956055,4.0,2781.0,0.1438331535418914,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,2004,2781.0,53.122432708740234,18.0,2781.0,0.6472491909385113,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,2005,2781.0,62.42301559448242,145.0,2781.0,5.213951815893563,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,2006,2781.0,51.90810775756836,0.0,2781.0,0.0,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,2007,2781.0,46.47502899169922,0.0,2781.0,0.0,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,2008,2781.0,23.820703506469727,70.0,2781.0,2.5170801869830997,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,2009,2781.0,39.32412338256836,28.0,2781.0,1.0068320747932398,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,2010,2781.0,65.88385772705078,1937.0,2781.0,69.65120460266091,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,2011,2781.0,77.0861587524414,1472.0,2781.0,52.93060050341604,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,2012,2781.0,76.72819519042969,31.0,2781.0,1.1147069399496583,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,2013,2781.0,67.28339385986328,47.0,2781.0,1.690039554117224,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,2014,2781.0,46.13181686401367,0.0,2781.0,0.0,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,2015,2781.0,47.080650329589844,0.0,2781.0,0.0,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,2016,2781.0,76.09728240966797,2430.0,2781.0,87.37864077669903,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,2017,2781.0,76.34027862548828,128.0,2781.0,4.602660913340525,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,2018,2781.0,55.17283630371094,157.0,2781.0,5.645451276519237,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,2019,2781.0,52.015323638916016,43.0,2781.0,1.5462064005753327,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,2020,2781.0,50.73595428466797,153.0,2781.0,5.501618122977346,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,2021,2781.0,57.71240997314453,1022.0,2781.0,36.749370729953256,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
158.0,2022,2781.0,70.48033905029297,2508.0,2781.0,90.1833872707659,U0158,Inland Floodplain Shrublands / Swamps,inland,2781,173.3993
163.0,1988,1473.0,83.15884857177734,690.0,1473.0,46.84317718940937,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,1989,1473.0,85.42130432128906,922.0,1473.0,62.59334691106585,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,1990,1473.0,81.02034454345703,1428.0,1473.0,96.94501018329939,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,1991,1473.0,81.94019622802735,624.0,1473.0,42.36252545824847,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,1992,1473.0,78.93186950683594,1443.0,1473.0,97.9633401221996,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,1993,1473.0,83.75690155029297,577.0,1473.0,39.17175831636117,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,1994,1473.0,74.33372192382812,7.0,1473.0,0.47522063815342835,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,1995,1473.0,81.61178283691406,1067.0,1473.0,72.43720298710116,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,1996,1473.0,81.32616119384765,1076.0,1473.0,73.04820095044127,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,1997,1473.0,76.2144546508789,70.0,1473.0,4.752206381534283,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,1998,1473.0,74.51577758789062,1238.0,1473.0,84.04616429056348,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,1999,1473.0,84.17880096435547,11.0,1473.0,0.7467752885268161,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,2000,1473.0,76.68209075927734,1119.0,1473.0,75.96741344195519,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,2001,1473.0,81.40891723632812,0.0,1473.0,0.0,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,2002,1473.0,79.74634857177735,389.0,1473.0,26.40868974881195,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,2003,1473.0,76.10351867675782,0.0,1473.0,0.0,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,2004,1473.0,74.60082092285157,8.0,1473.0,0.5431093007467753,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,2005,1473.0,79.92038116455078,1170.0,1473.0,79.42973523421588,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,2006,1473.0,77.47306060791016,0.0,1473.0,0.0,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,2007,1473.0,71.99228363037109,0.0,1473.0,0.0,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,2008,1473.0,53.30100631713867,0.0,1473.0,0.0,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,2009,1473.0,59.87637023925781,2.0,1473.0,0.13577732518669383,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,2010,1473.0,81.92737426757813,1382.0,1473.0,93.82213170400543,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,2011,1473.0,82.12805480957032,1067.0,1473.0,72.43720298710116,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,2012,1473.0,84.993017578125,246.0,1473.0,16.70061099796334,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,2013,1473.0,81.11248779296875,364.0,1473.0,24.711473183978274,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,2014,1473.0,73.87325744628906,323.0,1473.0,21.92803801765105,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,2015,1473.0,75.56387481689453,171.0,1473.0,11.608961303462321,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,2016,1473.0,84.59576110839843,1457.0,1473.0,98.91378139850644,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,2017,1473.0,79.83582153320313,240.0,1473.0,16.293279022403258,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,2018,1473.0,75.91144714355468,50.0,1473.0,3.3944331296673456,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,2019,1473.0,72.82105407714843,190.0,1473.0,12.898845892735913,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,2020,1473.0,76.11953582763672,712.0,1473.0,48.336727766463,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,2021,1473.0,77.96754302978516,1351.0,1473.0,91.71758316361168,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
163.0,2022,1473.0,87.97073974609376,1468.0,1473.0,99.66055668703326,U0163,Inland Floodplain Shrublands / Swamps,inland,1473,91.8437
168.0,1988,641.0,84.23075866699219,2.0,641.0,0.31201248049922,U0168,Inland Floodplain Shrublands / Swamps,inland,641,39.9673
168.0,1989,641.0,83.66492462158203,65.0,641.0,10.14040561622465,U0168,Inland Floodplain Shrublands / Swamps,inland,641,39.9673
168.0,1990,641.0,83.84551239013672,25.0,641.0,3.9001560062402496,U0168,Inland Floodplain Shrublands / Swamps,inland,641,39.9673
168.0,1991,641.0,76.73133087158203,114.0,641.0,17.784711388455538,U0168,Inland Floodplain Shrublands / Swamps,inland,641,39.9673
168.0,1992,641.0,74.92829895019531,190.0,641.0,29.641185647425896,U0168,Inland Floodplain Shrublands / Swamps,inland,641,39.9673
